id_player,player,total_points,goals_scored,assists,bonus,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,name,position,fixture,opponent_team,history,was_home,kickoff_time,team_h_score,team_a_score,round,changing_value,transfers_balance,selected,value,fulltime,fullhour,returnhist,mean_og,stdev_og,mean_x,stdev_x,last6_mean_x,last3_mean_x,last2_mean_x
308,Salah,156,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 3.0, 3.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0]",0.0,0.0,118748,0,0,6,-6,5,0.0,0.0,0,Mohamed,0.0,True,Hamstring injury - Expected back 17 Feb,2023-12-30T22:30:09.774712Z,131,118748.jpg,7.8,Salah,22.1,False,,i,14,"[0.0, 211617.0, 98738.0, 74612.0, 117182.0, 341186.0, 272616.0, 328947.0, 404926.0, 521527.0, 198417.0, 170993.0, 272298.0, 211228.0, 54767.0, 70573.0, 333941.0, 123451.0, 146293.0, 129282.0, 53878.0, 22714.0]",4097,"[0.0, 48553.0, 328035.0, 197028.0, 139826.0, 28749.0, 40038.0, 139313.0, 24477.0, 17053.0, 20135.0, 31515.0, 22212.0, 21225.0, 17879.0, 42993.0, 20745.0, 32588.0, 17756.0, 107360.0, 2747279.0, 817917.0]",25561,0.0,11.9,Salah,"[76.0, 85.0, 90.0, 90.0, 90.0, 90.0, 73.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 66.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[15.0, 15.0, 19.0, 26.0, 35.0, 36.0, 3.0, 43.0, 40.0, 19.0, 8.0, 43.0, 21.0, 18.0, 2.0, 36.0, 8.0, 23.0, 7.0, 52.0, 0.0, 0.0]","[16.6, 41.4, 28.6, 45.2, 44.2, 42.6, 1.0, 75.8, 71.0, 35.4, 7.8, 69.4, 29.6, 31.2, 7.2, 53.6, 26.0, 40.0, 6.0, 98.4, 0.0, 0.0]","[20.2, 33.0, 24.9, 23.1, 57.4, 28.8, 27.8, 13.7, 34.1, 32.3, 38.7, 23.3, 39.5, 53.8, 16.3, 15.3, 57.3, 24.7, 5.1, 49.2, 0.0, 0.0]","[12.0, 79.0, 16.0, 115.0, 19.0, 51.0, 9.0, 66.0, 51.0, 20.0, 21.0, 50.0, 10.0, 30.0, 48.0, 33.0, 85.0, 56.0, 46.0, 122.0, 0.0, 0.0]","[4.9, 15.3, 7.0, 18.3, 12.1, 12.2, 3.8, 15.6, 15.6, 8.8, 6.8, 14.3, 7.9, 11.5, 7.2, 10.2, 16.8, 12.1, 5.7, 27.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.28, 1.23, 0.18, 0.8, 0.24, 1.01, 0.05, 1.45, 1.39, 0.58, 0.59, 0.94, 0.0, 0.77, 0.36, 0.33, 0.42, 0.22, 0.27, 2.71, 0.0, 0.0]","[0.31, 0.11, 0.12, 0.07, 1.47, 0.27, 0.39, 0.07, 0.05, 0.13, 0.09, 0.21, 0.21, 0.26, 0.08, 0.18, 0.33, 0.13, 0.15, 1.17, 0.0, 0.0]","[0.59, 1.34, 0.3, 0.87, 1.71, 1.28, 0.44, 1.52, 1.44, 0.71, 0.68, 1.15, 0.21, 1.03, 0.44, 0.51, 0.75, 0.35, 0.42, 3.88, 0.0, 0.0]","[1.28, 1.0, 2.0, 0.66, 0.63, 1.11, 1.44, 2.3, 0.13, 0.45, 0.81, 1.57, 1.35, 1.22, 0.25, 1.74, 0.63, 0.8, 0.76, 0.59, 0.0, 0.0]",1,1,12,8,1,1,1,1,,,4.0,,2.0,,0.71,0.0,0.3,1.01,1.07,0.88,2,1,792,346,3,1,15,6,1.03,0.36,Liverpool,MID,"[9.0, 14.0, 29.0, 37.0, 50.0, 57.0, 68.0, 72.0, 85.0, 97.0, 105.0, 117.0, 126.0, 136.0, 147.0, 153.0, 166.0, 174.0, 185.0, 194.0, 202.0, 219.0]","[7.0, 3.0, 15.0, 2.0, 20.0, 19.0, 18.0, 5.0, 9.0, 16.0, 12.0, 4.0, 13.0, 10.0, 17.0, 8.0, 14.0, 1.0, 6.0, 15.0, 3.0, 7.0]","[5.0, 5.0, 5.0, 8.0, 10.0, 10.0, 1.0, 15.0, 16.0, 8.0, 2.0, 16.0, 5.0, 5.0, 3.0, 13.0, 3.0, 7.0, 3.0, 16.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['2023-08-13T15:30:00Z', '2023-08-19T14:00:00Z', '2023-08-27T15:30:00Z', '2023-09-03T13:00:00Z', '2023-09-16T11:30:00Z', '2023-09-24T13:00:00Z', '2023-09-30T16:30:00Z', '2023-10-08T13:00:00Z', '2023-10-21T11:30:00Z', '2023-10-29T14:00:00Z', '2023-11-05T16:30:00Z', '2023-11-12T14:00:00Z', '2023-11-25T12:30:00Z', '2023-12-03T14:00:00Z', '2023-12-06T19:30:00Z', '2023-12-09T12:30:00Z', '2023-12-17T16:30:00Z', '2023-12-23T17:30:00Z', '2023-12-26T17:30:00Z', '2024-01-01T20:00:00Z', '2024-01-21T16:30:00Z', '2024-01-31T20:15:00Z']","[1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 2.0, 2.0, 2.0, 3.0, 1.0, 3.0, 1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 0.0, 4.0, 0.0, 2.0]","[1.0, 1.0, 2.0, 0.0, 3.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 2.0, 2.0, 0.0, 1.0, 2.0, 2.0, 4.0, 0.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0]","[125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 126.0, 127.0, 128.0, 129.0, 129.0, 130.0, 131.0, 131.0, 131.0, 132.0, 132.0, 133.0, 133.0, 132.0, 131.0]","[0.0, 163064.0, -229297.0, -122416.0, -22644.0, 312437.0, 232578.0, 189634.0, 380449.0, 504474.0, 178282.0, 139478.0, 250086.0, 190003.0, 36888.0, 27580.0, 313196.0, 90863.0, 128537.0, 21922.0, -2693401.0, -795203.0]","[2243674.0, 2739755.0, 2570086.0, 2505698.0, 2540130.0, 2897929.0, 3169998.0, 3379782.0, 3788926.0, 4320178.0, 4511117.0, 4667474.0, 4948314.0, 5142512.0, 5182581.0, 5220877.0, 5590425.0, 5669668.0, 5803609.0, 5834415.0, 3063891.0, 2350595.0]",13.1,4/6,4/6,"[1, 1, 1, 1, 2, 2, 0, 2, 2, 1, 0, 2, 1, 1, 0, 2, 0, 1, 0, 2, 0, 0]",7.090909090909091,5.177829405781143,1.0,0.7977240352174656,0.5,0.6666666666666666,0.0
516,Son,136,"[0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0]",0.0,0.0,85971,0,0,7,-7,3,0.0,0.0,0,Son,0.0,True,International Duty - Unknown return date,2023-12-30T22:30:10.238220Z,97,85971.jpg,6.8,Heung-min,17.0,False,,i,6,"[0.0, 56308.0, 102767.0, 51829.0, 892234.0, 122513.0, 631104.0, 1372076.0, 278386.0, 296779.0, 257794.0, 297378.0, 175695.0, 43666.0, 118984.0, 50975.0, 787514.0, 244987.0, 173953.0, 168417.0, 39026.0, 9939.0]",1173,"[0.0, 63654.0, 60405.0, 79749.0, 42430.0, 184954.0, 99775.0, 34730.0, 111890.0, 138173.0, 76512.0, 66944.0, 207646.0, 494753.0, 61382.0, 330035.0, 48736.0, 42143.0, 40239.0, 99646.0, 2378162.0, 600656.0]",19893,0.0,14.0,Son,"[74.0, 90.0, 90.0, 71.0, 79.0, 78.0, 68.0, 75.0, 81.0, 90.0, 90.0, 90.0, 90.0, 90.0, 87.0, 90.0, 87.0, 90.0, 90.0, 90.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 4.0, 2.0, 2.0, 3.0, 2.0, 0.0, 0.0, 1.0, 4.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.0, 20.0, 18.0, 61.0, 2.0, 44.0, 20.0, 8.0, 43.0, 25.0, 3.0, 4.0, 11.0, 31.0, 15.0, 52.0, 6.0, 25.0, 18.0, 31.0, 0.0, 0.0]","[0.0, 18.4, 10.4, 103.2, 0.0, 68.4, 38.6, 6.6, 62.4, 35.0, 7.4, 6.4, 8.4, 51.8, 14.2, 78.6, 16.2, 41.8, 18.6, 45.4, 0.0, 0.0]","[6.8, 50.8, 48.6, 17.1, 2.5, 21.3, 2.8, 25.9, 45.8, 15.4, 1.6, 12.9, 38.1, 22.8, 35.3, 44.5, 24.3, 13.4, 24.4, 32.0, 0.0, 0.0]","[31.0, 21.0, 18.0, 70.0, 22.0, 43.0, 51.0, 29.0, 34.0, 22.0, 38.0, 2.0, 35.0, 19.0, 23.0, 57.0, 43.0, 39.0, 34.0, 54.0, 0.0, 0.0]","[3.7, 9.0, 7.7, 19.0, 2.4, 13.3, 9.2, 6.2, 14.2, 7.2, 4.7, 2.1, 8.2, 9.4, 7.3, 18.0, 8.4, 9.4, 7.7, 13.1, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.08, 0.13, 0.05, 1.12, 0.16, 0.5, 0.86, 0.26, 0.26, 0.82, 0.19, 0.12, 0.13, 0.15, 0.1, 1.06, 0.27, 0.21, 0.38, 0.19, 0.0, 0.0]","[0.05, 0.38, 0.29, 0.07, 0.02, 0.35, 0.21, 0.45, 0.2, 0.04, 0.01, 0.05, 0.55, 0.03, 0.43, 0.35, 0.17, 0.03, 0.15, 0.38, 0.0, 0.0]","[0.13, 0.51, 0.34, 1.19, 0.18, 0.85, 1.07, 0.71, 0.46, 0.86, 0.2, 0.17, 0.68, 0.18, 0.53, 1.41, 0.44, 0.24, 0.53, 0.57, 0.0, 0.0]","[1.72, 1.99, 0.67, 0.73, 0.57, 1.91, 1.29, 0.7, 0.17, 0.64, 4.04, 2.15, 1.77, 2.64, 2.07, 1.36, 0.92, 1.95, 3.7, 1.6, 0.0, 0.0]",5,2,19,14,8,4,4,3,,,3.0,,1.0,,0.37,0.0,0.22,0.59,1.74,1.44,5,3,790,345,7,4,20,8,1.07,0.32,Spurs,MID,"[8.0, 18.0, 22.0, 34.0, 48.0, 51.0, 68.0, 77.0, 90.0, 96.0, 110.0, 120.0, 130.0, 137.0, 148.0, 159.0, 169.0, 178.0, 184.0, 198.0, 208.0, 216.0]","[4.0, 14.0, 3.0, 6.0, 17.0, 1.0, 11.0, 12.0, 10.0, 8.0, 7.0, 20.0, 2.0, 13.0, 19.0, 15.0, 16.0, 9.0, 5.0, 3.0, 14.0, 4.0]","[2.0, 3.0, 3.0, 20.0, 2.0, 14.0, 7.0, 3.0, 14.0, 10.0, 2.0, 2.0, 2.0, 10.0, 2.0, 17.0, 2.0, 7.0, 5.0, 9.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['2023-08-13T13:00:00Z', '2023-08-19T16:30:00Z', '2023-08-26T11:30:00Z', '2023-09-02T14:00:00Z', '2023-09-16T14:00:00Z', '2023-09-24T13:00:00Z', '2023-09-30T16:30:00Z', '2023-10-07T11:30:00Z', '2023-10-23T19:00:00Z', '2023-10-27T19:00:00Z', '2023-11-06T20:00:00Z', '2023-11-11T12:30:00Z', '2023-11-26T14:00:00Z', '2023-12-03T16:30:00Z', '2023-12-07T20:15:00Z', '2023-12-10T16:30:00Z', '2023-12-15T20:00:00Z', '2023-12-23T15:00:00Z', '2023-12-28T19:30:00Z', '2023-12-31T14:00:00Z', '2024-01-14T16:30:00Z', '2024-01-31T19:30:00Z']","[2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 2.0, 1.0, 3.0, 1.0, 4.0, 0.0, 2.0, 4.0, 3.0, 2.0, 3.0]","[2.0, 0.0, 2.0, 5.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 4.0, 1.0, 2.0, 3.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0]","[90.0, 90.0, 90.0, 90.0, 91.0, 91.0, 92.0, 94.0, 95.0, 95.0, 96.0, 97.0, 97.0, 96.0, 96.0, 96.0, 97.0, 98.0, 99.0, 99.0, 98.0, 97.0]","[0.0, -7346.0, 42362.0, -27920.0, 849804.0, -62441.0, 531329.0, 1337346.0, 166496.0, 158606.0, 181282.0, 230434.0, -31951.0, -451087.0, 57602.0, -279060.0, 738778.0, 202844.0, 133714.0, 68771.0, -2339136.0, -590717.0]","[428040.0, 499228.0, 580523.0, 572355.0, 1525898.0, 1446231.0, 2019864.0, 3466352.0, 3584327.0, 3763129.0, 3957401.0, 4221092.0, 4204409.0, 3737076.0, 3818141.0, 3526451.0, 4367238.0, 4563489.0, 4667714.0, 4746719.0, 2333875.0, 1814035.0]",9.7,3/6,4/6,"[0, 0, 0, 2, 0, 2, 1, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 1, 1, 1, 0, 0]",6.181818181818182,5.637829721350419,0.7272727272727273,0.8624393618641034,0.5,0.3333333333333333,0.0
